...1,Ungulate Latin Name,Avg species weight (kg),Avg species shoulder height (cm),Ruminant/non-ruminant,Researcher,Ungulate Family,Ungulate Common Name,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Name,% Contribution to Diet,Data type,Binned units,Binned method,Total sample size,Binned total sample size units,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Reported Study Site Location,Country,Biome,Citation (abrv),Latitude 1 Decimal,Longitude 1 Decimal,Latitude 2 Decimal,Longitude 2 Decimal,Latitude_Average,Longitude_Average,point_type
22684,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Euphorbiaceae,Mallotus philippensis,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22685,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Euphorbiaceae,Bridelia retusa,9.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22686,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Rubiaceae,Hymenodictyon sps,0.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22687,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Rubiaceae,Mitragyna parvifolia,3.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22688,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Anacardiaceae,Rhus wallichii,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22689,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Anacardiaceae,Buchanania latifolia,2.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22690,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Leguminoseae,Acacia catechu,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22691,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Leguminoseae,Bauhinia sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22692,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Myrsinaceae,Myrsine semiserrata,2.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22693,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Rutaceae,Aegle marmelos,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22694,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Rhamnaceae,Ziziphus mauritiana,0.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22695,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Dipteriocarpaceae,Shorea robusta,0.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22696,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Sapindaceae,Schleichera oleosa,0.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22697,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Myrtaceae,Eugenia sps,2.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22698,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,NA,Unidentified,23.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
