"","...1","x1","ungulate_latin_name","avg_species_weight_kg","avg_species_shoulder_height_cm","ruminant_non_ruminant","researcher","ungulate_family","ungulate_common_name","binned_season","year_started","year_ended","plant_reported_family","plant_reported_name","percent_contribution_to_diet","data_type","binned_units","binned_method","total_sample_size","binned_total_sample_size_units","latitude_1","longitude_1","latitude_2","longitude_2","reported_study_site_location","country","biome","citation_abrv","latitude_1_decimal","longitude_1_decimal","latitude_2_decimal","longitude_2_decimal","latitude_average","longitude_average","point_type"
"1720",28459,28459,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980",NA,"Olneya tesota","31.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1721",28460,28460,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980",NA,"Prosopis glandulosa","1.5","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1722",28461,28461,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980",NA,"Simmondsia chinesis","0.5","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1723",28462,28462,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980","Succulents","Succulents","0.9","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1724",28463,28463,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980",NA,"Opuntia spp.","0.9","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1725",28464,28464,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","summer","1980","1980",NA,"Unknowns","0.2","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1726",28465,28465,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980","Forbs","Forbs","2.5","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1727",28466,28466,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Boraginaceae spp.","1.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1728",28467,28467,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Eriodum spp.","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1729",28468,28468,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Lupinus spp.","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1730",28469,28469,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980","Browse","Browse","97.2","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1731",28470,28470,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Argythamnia spp.","1.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1732",28471,28471,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Atriplex spp.","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1733",28472,28472,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Cercidium floridum","7.6","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1734",28473,28473,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Eriogonum wrightii","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1735",28474,28474,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Eurotia lanata","0.1","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1736",28475,28475,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Hibiscus emoryi","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1737",28476,28476,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Janusia gracilis","2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1738",28477,28477,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Krameria grayi","0.6","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1739",28478,28478,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Olneya tesota","52.9","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1740",28479,28479,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Simmondsia chinesis","22.9","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1741",28480,28480,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980","Succulents","Succulents","0.3","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1742",28481,28481,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","fall","1980","1980",NA,"Opuntia spp.","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1743",28482,28482,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981","Forbs","Forbs","24.3","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1744",28483,28483,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Astragalus spp.","0.8","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1745",28484,28484,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Boraginaceae spp.","0.8","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1746",28485,28485,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Chorizanthe rigida","0.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1747",28486,28486,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Eriodum spp.","2.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1748",28487,28487,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Lesquerella gordoni","3.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1749",28488,28488,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Lupinus spp.","4.8","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1750",28489,28489,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Plantago purs","11.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1751",28490,28490,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Salazaria mexica","0.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1752",28491,28491,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Trixis californica","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1753",28492,28492,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981","Grass","Grass","1.3","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1754",28493,28493,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Bromus spp.","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1755",28494,28494,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Bromus rubens","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1756",28495,28495,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Schismus barbatus","0.6","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1757",28496,28496,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981","Browse","Browse","78.3","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1758",28497,28497,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Acacia gregii","13.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1759",28498,28498,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Cercidium floridum","1.9","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1760",28499,28499,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Cercidium microphyllum","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1761",28500,28500,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Ephedra spp.","0.1","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1762",28501,28501,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Eriogonum spp.","12.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1763",28502,28502,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Eriogonum trichopes","0.3","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1764",28503,28503,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Eriogonum wrightii","2.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1765",28504,28504,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Hibiscus denudatus","2.6","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1766",28505,28505,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Hyptis emoryi","4.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1767",28506,28506,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Krameria grayi","0.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1768",28507,28507,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Olneya tesota","12.5","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1769",28508,28508,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Simmondsia chinesis","19.8","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1770",28509,28509,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981","Succulents","Succulents","0.4","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1771",28510,28510,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1981",NA,"Opuntia spp.","0.4","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1772",28511,28511,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","winter","1981","1982",NA,"Unknown","4.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1773",28512,28512,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981","Forbs","Forbs","2.1","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1774",28513,28513,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Astragalus spp.","0.5","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1775",28514,28514,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Boraginaceae spp.","0.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1776",28515,28515,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Eriodum spp.","0.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1777",28516,28516,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Plantago insular","0.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1778",28517,28517,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981","Grass","Grass","0.2","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1779",28518,28518,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Bromus rubens","0.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1780",28519,28519,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981","Browse","Browse","97.7","proportion",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1781",28520,28520,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Argythamnia spp.","0.7","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1782",28521,28521,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Cercidium floridum","1.5","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1783",28522,28522,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Janusia gracilis","4.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
"1784",28523,28523,"Odocoileus hemionus crooki mearns",NA,NA,NA,"melissa_c","Cervidae","Desert mule deer","spring","1981","1981",NA,"Krameria spp.","7.2","frequency",NA,"fecal microhistology","45",NA,NA,NA,NA,NA,"Belmont Mountains","United States","desert","Krausman et al. (1997)",NA,NA,NA,NA,NA,NA,NA
